t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
1088199,0.500000,1.500000,2.500000
2683300,0.500000,1.500000,2.500000
4272700,0.500000,1.500000,2.500000
9754400,0.500000,1.500000,2.500000
12156999,0.500000,1.500000,2.500000
13271000,0.500000,1.500000,2.500000
14877399,0.500000,1.500000,2.500000
16830400,0.500000,1.500000,2.500000
18435300,0.500000,1.500000,2.500000
21814100,0.500000,1.500000,2.500000
26858400,0.500000,1.500000,2.500000
29912099,0.500000,1.500000,2.500000
35515800,0.500000,1.500000,2.500000
37153199,0.500000,1.500000,2.500000
38754499,0.500000,1.500000,2.500000
41845600,0.500000,1.500000,2.500000
43545500,0.500000,1.500000,2.500000
45994000,0.500000,1.500000,2.500000
47598199,0.500000,1.500000,2.500000
54608999,0.500000,1.500000,2.500000
56116300,0.500000,1.500000,2.500000
59284599,0.500000,1.500000,2.500000
67416300,0.500000,1.500000,2.500000
71132400,0.500000,1.500000,2.500000
72797699,0.500000,1.500000,2.500000
76515900,0.500000,1.500000,2.500000
78999600,0.500000,1.500000,2.500000
81839300,0.500000,1.500000,2.500000
83398299,0.500000,1.500000,2.500000
84861399,0.500000,1.500000,2.500000
91069200,0.500000,1.500000,2.500000
93275600,0.500000,1.500000,2.500000
95022399,0.500000,1.500000,2.500000
98387600,0.500000,1.500000,2.500000
100912800,0.500000,1.500000,2.500000
103848099,0.500000,1.500000,2.500000
105402400,0.500000,1.500000,2.500000
106497699,0.500000,1.500000,2.500000
108134100,0.500000,1.500000,2.500000
109738699,0.500000,1.500000,2.500000
111346400,0.500000,1.500000,2.500000
112926200,0.500000,1.500000,2.500000
114503400,0.500000,1.500000,2.500000
116097400,0.500000,1.500000,2.500000
118560599,0.500000,1.500000,2.500000
120629099,0.500000,1.500000,2.500000
121966099,0.500000,1.500000,2.500000
123470999,0.500000,1.500000,2.500000
126708299,0.500000,1.500000,2.500000
129911000,0.500000,1.500000,2.500000
131009400,0.500000,1.500000,2.500000
133948000,0.500000,1.500000,2.500000
136458100,0.500000,1.500000,2.500000
137850699,0.500000,1.500000,2.500000
138964099,0.500000,1.500000,2.500000
140589599,0.500000,1.500000,2.500000
142191300,0.500000,1.500000,2.500000
143807899,0.500000,1.500000,2.500000
145422300,0.500000,1.500000,2.500000
147022900,0.500000,1.500000,2.500000
148702999,0.500000,1.500000,2.500000
150305900,0.500000,1.500000,2.500000
151901999,0.500000,1.500000,2.500000
153498100,0.500000,1.500000,2.500000
155106899,0.500000,1.500000,2.500000
156624299,0.500000,1.500000,2.500000
158242700,0.500000,1.500000,2.500000
159812099,0.500000,1.500000,2.500000
161367000,0.500000,1.500000,2.500000
162903099,0.500000,1.500000,2.500000
164585300,0.500000,1.500000,2.500000
166532399,0.500000,1.500000,2.500000
167964200,0.500000,1.500000,2.500000
169613400,0.500000,1.500000,2.500000
171066700,0.500000,1.500000,2.500000
172765499,0.500000,1.500000,2.500000
176042600,0.500000,1.500000,2.500000
179761600,0.500000,1.500000,2.500000
183277000,0.500000,1.500000,2.500000
185429600,0.500000,1.500000,2.500000
186666499,0.500000,1.500000,2.500000
188237100,0.500000,1.500000,2.500000
190305900,0.500000,1.500000,2.500000
191413599,0.500000,1.500000,2.500000
193014299,0.500000,1.500000,2.500000
194622100,0.500000,1.500000,2.500000
196299399,0.500000,1.500000,2.500000
197921899,0.500000,1.500000,2.500000
199724899,0.500000,1.500000,2.500000
201941400,0.500000,1.500000,2.500000
204170299,0.500000,1.500000,2.500000
205584700,0.500000,1.500000,2.500000
207293500,0.500000,1.500000,2.500000
209142400,0.500000,1.500000,2.500000
211959799,0.500000,1.500000,2.500000
213430900,0.500000,1.500000,2.500000
216041699,0.500000,1.500000,2.500000
217749700,0.500000,1.500000,2.500000
229747899,0.500000,1.500000,2.500000
233070300,0.500000,1.500000,2.500000
235612399,0.500000,1.500000,2.500000
237311199,0.500000,1.500000,2.500000
238573900,0.500000,1.500000,2.500000
240367500,0.500000,1.500000,2.500000
242009599,0.500000,1.500000,2.500000
243715099,0.500000,1.500000,2.500000
245379400,0.500000,1.500000,2.500000
246910399,0.500000,1.500000,2.500000
248488199,0.500000,1.500000,2.500000
250021500,0.500000,1.500000,2.500000
251550699,0.500000,1.500000,2.500000
253084600,0.500000,1.500000,2.500000
254621000,0.500000,1.500000,2.500000
256187400,0.500000,1.500000,2.500000
257788599,0.500000,1.500000,2.500000
259537500,0.500000,1.500000,2.500000
262752000,0.500000,1.500000,2.500000
265957000,0.500000,1.500000,2.500000
270219800,0.500000,1.500000,2.500000
277644499,0.500000,1.500000,2.500000
282386099,0.500000,1.500000,2.500000
285137400,0.500000,1.500000,2.500000
287131900,0.500000,1.500000,2.500000
288628300,0.500000,1.500000,2.500000
290361899,0.500000,1.500000,2.500000
293069600,0.500000,1.500000,2.500000
296051199,0.500000,1.500000,2.500000
297648600,0.500000,1.500000,2.500000
299356800,0.500000,1.500000,2.500000
300930999,0.500000,1.500000,2.500000
302496800,0.500000,1.500000,2.500000
304058900,0.500000,1.500000,2.500000
306467200,0.500000,1.500000,2.500000
309529899,0.500000,1.500000,2.500000
311741199,0.500000,1.500000,2.500000
314656200,0.500000,1.500000,2.500000
318043400,0.500000,1.500000,2.500000
321631300,0.500000,1.500000,2.500000
322876999,0.500000,1.500000,2.500000
326790300,0.500000,1.500000,2.500000
329017600,0.500000,1.500000,2.500000
330579399,0.500000,1.500000,2.500000
332170399,0.500000,1.500000,2.500000
333732899,0.500000,1.500000,2.500000
335346599,0.500000,1.500000,2.500000
337149099,0.500000,1.500000,2.500000
338757400,0.500000,1.500000,2.500000
340345199,0.500000,1.500000,2.500000
341922899,0.500000,1.500000,2.500000
343468400,0.500000,1.500000,2.500000
345069100,0.500000,1.500000,2.500000
346986099,0.500000,1.500000,2.500000
348554299,0.500000,1.500000,2.500000
350104800,0.500000,1.500000,2.500000
351657999,0.500000,1.500000,2.500000
353321100,0.500000,1.500000,2.500000
356886399,0.500000,1.500000,2.500000
360106699,0.500000,1.500000,2.500000
361161000,0.500000,1.500000,2.500000
363346799,0.500000,1.500000,2.500000
371573099,0.500000,1.500000,2.500000
376957000,0.500000,1.500000,2.500000
380130999,0.500000,1.500000,2.500000
381276000,0.500000,1.500000,2.500000
382952799,0.500000,1.500000,2.500000
384684199,0.500000,1.500000,2.500000
386228100,0.500000,1.500000,2.500000
387798900,0.500000,1.500000,2.500000
389394999,0.500000,1.500000,2.500000
390985899,0.500000,1.500000,2.500000
392547800,0.500000,1.500000,2.500000
394095800,0.500000,1.500000,2.500000
395698699,0.500000,1.500000,2.500000
397257900,0.500000,1.500000,2.500000
398858000,0.500000,1.500000,2.500000
400540299,0.500000,1.500000,2.500000
402626499,0.500000,1.500000,2.500000
404187200,0.500000,1.500000,2.500000
406695600,0.500000,1.500000,2.500000
408808300,0.500000,1.500000,2.500000
410893300,0.500000,1.500000,2.500000
418477699,0.500000,1.500000,2.500000
421613600,0.500000,1.500000,2.500000
424087300,0.500000,1.500000,2.500000
425766500,0.500000,1.500000,2.500000
427378200,0.500000,1.500000,2.500000
428966600,0.500000,1.500000,2.500000
430525700,0.500000,1.500000,2.500000
432221200,0.500000,1.500000,2.500000
433824600,0.500000,1.500000,2.500000
435402700,0.500000,1.500000,2.500000
436987000,0.500000,1.500000,2.500000
438730499,0.500000,1.500000,2.500000
440300100,0.500000,1.500000,2.500000
442048400,0.500000,1.500000,2.500000
443620999,0.500000,1.500000,2.500000
445107999,0.500000,1.500000,2.500000
446805699,0.500000,1.500000,2.500000
448440400,0.500000,1.500000,2.500000
451325100,0.500000,1.500000,2.500000
453388499,0.500000,1.500000,2.500000
454777999,0.500000,1.500000,2.500000
456732999,0.500000,1.500000,2.500000
464388599,0.500000,1.500000,2.500000
468872099,0.500000,1.500000,2.500000
471609200,0.500000,1.500000,2.500000
473791800,0.500000,1.500000,2.500000
474993299,0.500000,1.500000,2.500000
477259300,0.500000,1.500000,2.500000
478829899,0.500000,1.500000,2.500000
480568799,0.500000,1.500000,2.500000
482159500,0.500000,1.500000,2.500000
483729999,0.500000,1.500000,2.500000
485307700,0.500000,1.500000,2.500000
486896399,0.500000,1.500000,2.500000
488448700,0.500000,1.500000,2.500000
489997199,0.500000,1.500000,2.500000
491534200,0.500000,1.500000,2.500000
493065499,0.500000,1.500000,2.500000
494628500,0.500000,1.500000,2.500000
496285100,0.500000,1.500000,2.500000
497885800,0.500000,1.500000,2.500000
499640399,0.500000,1.500000,2.500000
501786100,0.500000,1.500000,2.500000
503239600,0.500000,1.500000,2.500000
504928700,0.500000,1.500000,2.500000
510185799,0.500000,1.500000,2.500000
514856399,0.500000,1.500000,2.500000
519296300,0.500000,1.500000,2.500000
521193100,0.500000,1.500000,2.500000
523245500,0.500000,1.500000,2.500000
524311699,0.500000,1.500000,2.500000
525907800,0.500000,1.500000,2.500000
527678500,0.500000,1.500000,2.500000
529314200,0.500000,1.500000,2.500000
530928699,0.500000,1.500000,2.500000
532496799,0.500000,1.500000,2.500000
534066400,0.500000,1.500000,2.500000
535645299,0.500000,1.500000,2.500000
537231200,0.500000,1.500000,2.500000
538802100,0.500000,1.500000,2.500000
540407400,0.500000,1.500000,2.500000
541973600,0.500000,1.500000,2.500000
543570000,0.500000,1.500000,2.500000
545218999,0.500000,1.500000,2.500000
546936799,0.500000,1.500000,2.500000
549005400,0.500000,1.500000,2.500000
551963400,0.500000,1.500000,2.500000
555171200,0.500000,1.500000,2.500000
561031800,0.500000,1.500000,2.500000
566394499,0.500000,1.500000,2.500000
569088099,0.500000,1.500000,2.500000
570794100,0.500000,1.500000,2.500000
571850899,0.500000,1.500000,2.500000
573431299,0.500000,1.500000,2.500000
575171500,0.500000,1.500000,2.500000
576566900,0.500000,1.500000,2.500000
578146400,0.500000,1.500000,2.500000
579679900,0.500000,1.500000,2.500000
581209299,0.500000,1.500000,2.500000
582739199,0.500000,1.500000,2.500000
584268200,0.500000,1.500000,2.500000
585835099,0.500000,1.500000,2.500000
587387899,0.500000,1.500000,2.500000
588961100,0.500000,1.500000,2.500000
590641399,0.500000,1.500000,2.500000
