t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
5860899,0.500000,1.500000,2.500000
7093699,0.500000,1.500000,2.500000
8589099,0.500000,1.500000,2.500000
10616300,0.500000,1.500000,2.500000
13298400,0.500000,1.500000,2.500000
16798999,0.500000,1.500000,2.500000
18223499,0.500000,1.500000,2.500000
20502899,0.500000,1.500000,2.500000
22508399,0.500000,1.500000,2.500000
23825799,0.500000,1.500000,2.500000
26173999,0.500000,1.500000,2.500000
30669599,0.500000,1.500000,2.500000
32098799,0.500000,1.500000,2.500000
36885099,0.500000,1.500000,2.500000
40398500,0.500000,1.500000,2.500000
41478099,0.500000,1.500000,2.500000
43029000,0.500000,1.500000,2.500000
44570099,0.500000,1.500000,2.500000
46103499,0.500000,1.500000,2.500000
47636299,0.500000,1.500000,2.500000
49181700,0.500000,1.500000,2.500000
50828200,0.500000,1.500000,2.500000
52506899,0.500000,1.500000,2.500000
54191499,0.500000,1.500000,2.500000
55778299,0.500000,1.500000,2.500000
57333199,0.500000,1.500000,2.500000
58913000,0.500000,1.500000,2.500000
60433999,0.500000,1.500000,2.500000
61998599,0.500000,1.500000,2.500000
63545899,0.500000,1.500000,2.500000
65088399,0.500000,1.500000,2.500000
67164499,0.500000,1.500000,2.500000
69252199,0.500000,1.500000,2.500000
72028999,0.500000,1.500000,2.500000
77057499,0.500000,1.500000,2.500000
78101499,0.500000,1.500000,2.500000
79620999,0.500000,1.500000,2.500000
81916899,0.500000,1.500000,2.500000
87087899,0.500000,1.500000,2.500000
89004900,0.500000,1.500000,2.500000
91769799,0.500000,1.500000,2.500000
93380400,0.500000,1.500000,2.500000
97502299,0.500000,1.500000,2.500000
99365099,0.500000,1.500000,2.500000
100933000,0.500000,1.500000,2.500000
102484399,0.500000,1.500000,2.500000
104047100,0.500000,1.500000,2.500000
105603299,0.500000,1.500000,2.500000
107150700,0.500000,1.500000,2.500000
108727699,0.500000,1.500000,2.500000
110293599,0.500000,1.500000,2.500000
111826699,0.500000,1.500000,2.500000
113547900,0.500000,1.500000,2.500000
115574099,0.500000,1.500000,2.500000
116692099,0.500000,1.500000,2.500000
121224900,0.500000,1.500000,2.500000
122899900,0.500000,1.500000,2.500000
124520599,0.500000,1.500000,2.500000
132362199,0.500000,1.500000,2.500000
133523099,0.500000,1.500000,2.500000
137243799,0.500000,1.500000,2.500000
138863399,0.500000,1.500000,2.500000
142793499,0.500000,1.500000,2.500000
144059599,0.500000,1.500000,2.500000
145851900,0.500000,1.500000,2.500000
147436999,0.500000,1.500000,2.500000
149015999,0.500000,1.500000,2.500000
150570999,0.500000,1.500000,2.500000
152112700,0.500000,1.500000,2.500000
153800000,0.500000,1.500000,2.500000
155219299,0.500000,1.500000,2.500000
156788499,0.500000,1.500000,2.500000
158351999,0.500000,1.500000,2.500000
160107700,0.500000,1.500000,2.500000
161852400,0.500000,1.500000,2.500000
164972300,0.500000,1.500000,2.500000
166773600,0.500000,1.500000,2.500000
172096299,0.500000,1.500000,2.500000
178407799,0.500000,1.500000,2.500000
184870299,0.500000,1.500000,2.500000
190535499,0.500000,1.500000,2.500000
