t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
9307200,0.500000,1.500000,2.500000
10924800,0.500000,1.500000,2.500000
12850600,0.500000,1.500000,2.500000
14495100,0.500000,1.500000,2.500000
16215200,0.500000,1.500000,2.500000
20962700,0.500000,1.500000,2.500000
22130500,0.500000,1.500000,2.500000
23948800,0.500000,1.500000,2.500000
25124300,0.500000,1.500000,2.500000
26698800,0.500000,1.500000,2.500000
28555199,0.500000,1.500000,2.500000
29815599,0.500000,1.500000,2.500000
31536399,0.500000,1.500000,2.500000
35714999,0.500000,1.500000,2.500000
45682100,0.500000,1.500000,2.500000
47252100,0.500000,1.500000,2.500000
48712100,0.500000,1.500000,2.500000
50261399,0.500000,1.500000,2.500000
51869100,0.500000,1.500000,2.500000
54597000,0.500000,1.500000,2.500000
56915500,0.500000,1.500000,2.500000
58618600,0.500000,1.500000,2.500000
59897899,0.500000,1.500000,2.500000
64124900,0.500000,1.500000,2.500000
76829800,0.500000,1.500000,2.500000
80611099,0.500000,1.500000,2.500000
83665800,0.500000,1.500000,2.500000
92367600,0.500000,1.500000,2.500000
94072699,0.500000,1.500000,2.500000
100364300,0.500000,1.500000,2.500000
104343200,0.500000,1.500000,2.500000
105437800,0.500000,1.500000,2.500000
107313000,0.500000,1.500000,2.500000
110896899,0.500000,1.500000,2.500000
112408599,0.500000,1.500000,2.500000
114656400,0.500000,1.500000,2.500000
117089899,0.500000,1.500000,2.500000
124613400,0.500000,1.500000,2.500000
126997300,0.500000,1.500000,2.500000
128178799,0.500000,1.500000,2.500000
134783200,0.500000,1.500000,2.500000
140061700,0.500000,1.500000,2.500000
141603600,0.500000,1.500000,2.500000
142893900,0.500000,1.500000,2.500000
145150199,0.500000,1.500000,2.500000
148200200,0.500000,1.500000,2.500000
149777300,0.500000,1.500000,2.500000
152265800,0.500000,1.500000,2.500000
156842299,0.500000,1.500000,2.500000
162085900,0.500000,1.500000,2.500000
163407200,0.500000,1.500000,2.500000
166896200,0.500000,1.500000,2.500000
170333499,0.500000,1.500000,2.500000
171514900,0.500000,1.500000,2.500000
173404900,0.500000,1.500000,2.500000
174954300,0.500000,1.500000,2.500000
176496600,0.500000,1.500000,2.500000
178058500,0.500000,1.500000,2.500000
179634100,0.500000,1.500000,2.500000
181197500,0.500000,1.500000,2.500000
182757700,0.500000,1.500000,2.500000
184325800,0.500000,1.500000,2.500000
187151700,0.500000,1.500000,2.500000
192209300,0.500000,1.500000,2.500000
193288800,0.500000,1.500000,2.500000
196248200,0.500000,1.500000,2.500000
198621399,0.500000,1.500000,2.500000
204917100,0.500000,1.500000,2.500000
206651599,0.500000,1.500000,2.500000
210850700,0.500000,1.500000,2.500000
211930900,0.500000,1.500000,2.500000
216547299,0.500000,1.500000,2.500000
218136800,0.500000,1.500000,2.500000
223265699,0.500000,1.500000,2.500000
224834200,0.500000,1.500000,2.500000
226393199,0.500000,1.500000,2.500000
227950400,0.500000,1.500000,2.500000
229517100,0.500000,1.500000,2.500000
231247900,0.500000,1.500000,2.500000
235351700,0.500000,1.500000,2.500000
236852400,0.500000,1.500000,2.500000
238350999,0.500000,1.500000,2.500000
240302999,0.500000,1.500000,2.500000
242491600,0.500000,1.500000,2.500000
246597500,0.500000,1.500000,2.500000
248162900,0.500000,1.500000,2.500000
254112100,0.500000,1.500000,2.500000
255689700,0.500000,1.500000,2.500000
257468600,0.500000,1.500000,2.500000
260686300,0.500000,1.500000,2.500000
263650200,0.500000,1.500000,2.500000
264698200,0.500000,1.500000,2.500000
266364900,0.500000,1.500000,2.500000
267930800,0.500000,1.500000,2.500000
269497100,0.500000,1.500000,2.500000
271067499,0.500000,1.500000,2.500000
272616800,0.500000,1.500000,2.500000
274151400,0.500000,1.500000,2.500000
275709499,0.500000,1.500000,2.500000
277254500,0.500000,1.500000,2.500000
278790399,0.500000,1.500000,2.500000
280319800,0.500000,1.500000,2.500000
281928199,0.500000,1.500000,2.500000
283541199,0.500000,1.500000,2.500000
285098899,0.500000,1.500000,2.500000
287235900,0.500000,1.500000,2.500000
291559700,0.500000,1.500000,2.500000
292623699,0.500000,1.500000,2.500000
294310500,0.500000,1.500000,2.500000
296505899,0.500000,1.500000,2.500000
301291000,0.500000,1.500000,2.500000
302430000,0.500000,1.500000,2.500000
306200200,0.500000,1.500000,2.500000
310739599,0.500000,1.500000,2.500000
311807600,0.500000,1.500000,2.500000
314671000,0.500000,1.500000,2.500000
316225300,0.500000,1.500000,2.500000
317775399,0.500000,1.500000,2.500000
319308099,0.500000,1.500000,2.500000
320856999,0.500000,1.500000,2.500000
322519800,0.500000,1.500000,2.500000
324205900,0.500000,1.500000,2.500000
325756800,0.500000,1.500000,2.500000
327262799,0.500000,1.500000,2.500000
328870299,0.500000,1.500000,2.500000
330405300,0.500000,1.500000,2.500000
331981000,0.500000,1.500000,2.500000
336608500,0.500000,1.500000,2.500000
338204300,0.500000,1.500000,2.500000
339766199,0.500000,1.500000,2.500000
341669200,0.500000,1.500000,2.500000
343707600,0.500000,1.500000,2.500000
347152499,0.500000,1.500000,2.500000
348273499,0.500000,1.500000,2.500000
350922600,0.500000,1.500000,2.500000
352473200,0.500000,1.500000,2.500000
357441899,0.500000,1.500000,2.500000
358534899,0.500000,1.500000,2.500000
359596200,0.500000,1.500000,2.500000
362020500,0.500000,1.500000,2.500000
363138599,0.500000,1.500000,2.500000
