t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
1184299,0.500000,1.500000,2.500000
3213500,0.500000,1.500000,2.500000
5406500,0.500000,1.500000,2.500000
6627399,0.500000,1.500000,2.500000
8792599,0.500000,1.500000,2.500000
11077700,0.500000,1.500000,2.500000
13227900,0.500000,1.500000,2.500000
16644900,0.500000,1.500000,2.500000
20855099,0.500000,1.500000,2.500000
23121300,0.500000,1.500000,2.500000
24410199,0.500000,1.500000,2.500000
26347499,0.500000,1.500000,2.500000
28288800,0.500000,1.500000,2.500000
30193999,0.500000,1.500000,2.500000
32162700,0.500000,1.500000,2.500000
34496000,0.500000,1.500000,2.500000
36434599,0.500000,1.500000,2.500000
38460700,0.500000,1.500000,2.500000
40555499,0.500000,1.500000,2.500000
42972900,0.500000,1.500000,2.500000
44356400,0.500000,1.500000,2.500000
46347199,0.500000,1.500000,2.500000
48319299,0.500000,1.500000,2.500000
50401100,0.500000,1.500000,2.500000
52472299,0.500000,1.500000,2.500000
54262600,0.500000,1.500000,2.500000
56682099,0.500000,1.500000,2.500000
58899499,0.500000,1.500000,2.500000
62093900,0.500000,1.500000,2.500000
66719599,0.500000,1.500000,2.500000
70060899,0.500000,1.500000,2.500000
71354100,0.500000,1.500000,2.500000
74648100,0.500000,1.500000,2.500000
76462600,0.500000,1.500000,2.500000
79289299,0.500000,1.500000,2.500000
81451500,0.500000,1.500000,2.500000
82960300,0.500000,1.500000,2.500000
84498800,0.500000,1.500000,2.500000
86768299,0.500000,1.500000,2.500000
88392699,0.500000,1.500000,2.500000
90002500,0.500000,1.500000,2.500000
92357199,0.500000,1.500000,2.500000
93644900,0.500000,1.500000,2.500000
95255399,0.500000,1.500000,2.500000
96894000,0.500000,1.500000,2.500000
98725099,0.500000,1.500000,2.500000
101912099,0.500000,1.500000,2.500000
103279900,0.500000,1.500000,2.500000
105798899,0.500000,1.500000,2.500000
110261699,0.500000,1.500000,2.500000
113539899,0.500000,1.500000,2.500000
116740099,0.500000,1.500000,2.500000
118306099,0.500000,1.500000,2.500000
119874700,0.500000,1.500000,2.500000
121461900,0.500000,1.500000,2.500000
123022899,0.500000,1.500000,2.500000
124583199,0.500000,1.500000,2.500000
126269000,0.500000,1.500000,2.500000
128027200,0.500000,1.500000,2.500000
129604000,0.500000,1.500000,2.500000
130671899,0.500000,1.500000,2.500000
132234400,0.500000,1.500000,2.500000
133739999,0.500000,1.500000,2.500000
135301199,0.500000,1.500000,2.500000
136872600,0.500000,1.500000,2.500000
138421999,0.500000,1.500000,2.500000
139956200,0.500000,1.500000,2.500000
142116900,0.500000,1.500000,2.500000
144049099,0.500000,1.500000,2.500000
145965600,0.500000,1.500000,2.500000
147219599,0.500000,1.500000,2.500000
150955400,0.500000,1.500000,2.500000
152292799,0.500000,1.500000,2.500000
154329199,0.500000,1.500000,2.500000
155823599,0.500000,1.500000,2.500000
160219600,0.500000,1.500000,2.500000
168867200,0.500000,1.500000,2.500000
170907300,0.500000,1.500000,2.500000
177719799,0.500000,1.500000,2.500000
178924200,0.500000,1.500000,2.500000
183594199,0.500000,1.500000,2.500000
186191499,0.500000,1.500000,2.500000
189568699,0.500000,1.500000,2.500000
193619099,0.500000,1.500000,2.500000
197655099,0.500000,1.500000,2.500000
204046200,0.500000,1.500000,2.500000
207167499,0.500000,1.500000,2.500000
216758800,0.500000,1.500000,2.500000
218002800,0.500000,1.500000,2.500000
222227899,0.500000,1.500000,2.500000
225740000,0.500000,1.500000,2.500000
228155700,0.500000,1.500000,2.500000
229633199,0.500000,1.500000,2.500000
233094299,0.500000,1.500000,2.500000
234548100,0.500000,1.500000,2.500000
237857599,0.500000,1.500000,2.500000
242461000,0.500000,1.500000,2.500000
249381399,0.500000,1.500000,2.500000
257145700,0.500000,1.500000,2.500000
258553799,0.500000,1.500000,2.500000
262289799,0.500000,1.500000,2.500000
263785999,0.500000,1.500000,2.500000
266690700,0.500000,1.500000,2.500000
267896799,0.500000,1.500000,2.500000
269990900,0.500000,1.500000,2.500000
271647000,0.500000,1.500000,2.500000
273441799,0.500000,1.500000,2.500000
275341799,0.500000,1.500000,2.500000
276988300,0.500000,1.500000,2.500000
278605999,0.500000,1.500000,2.500000
280178499,0.500000,1.500000,2.500000
282044599,0.500000,1.500000,2.500000
283636100,0.500000,1.500000,2.500000
285896100,0.500000,1.500000,2.500000
287835700,0.500000,1.500000,2.500000
292251099,0.500000,1.500000,2.500000
293836099,0.500000,1.500000,2.500000
297168799,0.500000,1.500000,2.500000
301162399,0.500000,1.500000,2.500000
309512100,0.500000,1.500000,2.500000
310777799,0.500000,1.500000,2.500000
312290100,0.500000,1.500000,2.500000
320056899,0.500000,1.500000,2.500000
321250699,0.500000,1.500000,2.500000
325261699,0.500000,1.500000,2.500000
326470699,0.500000,1.500000,2.500000
328924399,0.500000,1.500000,2.500000
330146200,0.500000,1.500000,2.500000
333481000,0.500000,1.500000,2.500000
334678699,0.500000,1.500000,2.500000
336357499,0.500000,1.500000,2.500000
338320499,0.500000,1.500000,2.500000
340953300,0.500000,1.500000,2.500000
347342299,0.500000,1.500000,2.500000
354403799,0.500000,1.500000,2.500000
356890600,0.500000,1.500000,2.500000
358448599,0.500000,1.500000,2.500000
364305600,0.500000,1.500000,2.500000
365552299,0.500000,1.500000,2.500000
369429300,0.500000,1.500000,2.500000
372579999,0.500000,1.500000,2.500000
374426700,0.500000,1.500000,2.500000
375668200,0.500000,1.500000,2.500000
379877100,0.500000,1.500000,2.500000
381344299,0.500000,1.500000,2.500000
383826099,0.500000,1.500000,2.500000
392337899,0.500000,1.500000,2.500000
399188800,0.500000,1.500000,2.500000
407196100,0.500000,1.500000,2.500000
408378399,0.500000,1.500000,2.500000
412397200,0.500000,1.500000,2.500000
413987300,0.500000,1.500000,2.500000
415879499,0.500000,1.500000,2.500000
417903199,0.500000,1.500000,2.500000
419912099,0.500000,1.500000,2.500000
421790699,0.500000,1.500000,2.500000
423547500,0.500000,1.500000,2.500000
425349700,0.500000,1.500000,2.500000
427326099,0.500000,1.500000,2.500000
430386699,0.500000,1.500000,2.500000
431686999,0.500000,1.500000,2.500000
440106699,0.500000,1.500000,2.500000
441334800,0.500000,1.500000,2.500000
444619299,0.500000,1.500000,2.500000
448818999,0.500000,1.500000,2.500000
455175600,0.500000,1.500000,2.500000
461837000,0.500000,1.500000,2.500000
463479099,0.500000,1.500000,2.500000
473717799,0.500000,1.500000,2.500000
475083400,0.500000,1.500000,2.500000
478316900,0.500000,1.500000,2.500000
479609599,0.500000,1.500000,2.500000
481252699,0.500000,1.500000,2.500000
483148999,0.500000,1.500000,2.500000
484427600,0.500000,1.500000,2.500000
488010499,0.500000,1.500000,2.500000
495645700,0.500000,1.500000,2.500000
496985799,0.500000,1.500000,2.500000
503723699,0.500000,1.500000,2.500000
510711599,0.500000,1.500000,2.500000
512103499,0.500000,1.500000,2.500000
516292699,0.500000,1.500000,2.500000
517660400,0.500000,1.500000,2.500000
519232599,0.500000,1.500000,2.500000
524014700,0.500000,1.500000,2.500000
525294099,0.500000,1.500000,2.500000
527025299,0.500000,1.500000,2.500000
529134500,0.500000,1.500000,2.500000
533497500,0.500000,1.500000,2.500000
541638000,0.500000,1.500000,2.500000
545717599,0.500000,1.500000,2.500000
547359299,0.500000,1.500000,2.500000
556883199,0.500000,1.500000,2.500000
558148199,0.500000,1.500000,2.500000
565538399,0.500000,1.500000,2.500000
566733599,0.500000,1.500000,2.500000
568790600,0.500000,1.500000,2.500000
570932499,0.500000,1.500000,2.500000
577383800,0.500000,1.500000,2.500000
579045699,0.500000,1.500000,2.500000
580506199,0.500000,1.500000,2.500000
582936999,0.500000,1.500000,2.500000
586900599,0.500000,1.500000,2.500000
596936599,0.500000,1.500000,2.500000
607020700,0.500000,1.500000,2.500000
608988300,0.500000,1.500000,2.500000
616364100,0.500000,1.500000,2.500000
620059900,0.500000,1.500000,2.500000
621316899,0.500000,1.500000,2.500000
622837800,0.500000,1.500000,2.500000
630404099,0.500000,1.500000,2.500000
631957500,0.500000,1.500000,2.500000
634163199,0.500000,1.500000,2.500000
636347799,0.500000,1.500000,2.500000
641307300,0.500000,1.500000,2.500000
647769700,0.500000,1.500000,2.500000
656728499,0.500000,1.500000,2.500000
658130999,0.500000,1.500000,2.500000
665550899,0.500000,1.500000,2.500000
666706899,0.500000,1.500000,2.500000
675764499,0.500000,1.500000,2.500000
677248200,0.500000,1.500000,2.500000
678639799,0.500000,1.500000,2.500000
684326000,0.500000,1.500000,2.500000
685570000,0.500000,1.500000,2.500000
687556999,0.500000,1.500000,2.500000
691653900,0.500000,1.500000,2.500000
693169400,0.500000,1.500000,2.500000
694473600,0.500000,1.500000,2.500000
696113799,0.500000,1.500000,2.500000
697713699,0.500000,1.500000,2.500000
699857899,0.500000,1.500000,2.500000
704604599,0.500000,1.500000,2.500000
711018399,0.500000,1.500000,2.500000
715341600,0.500000,1.500000,2.500000
717242500,0.500000,1.500000,2.500000
719421000,0.500000,1.500000,2.500000
721814500,0.500000,1.500000,2.500000
727771300,0.500000,1.500000,2.500000
735294099,0.500000,1.500000,2.500000
738013299,0.500000,1.500000,2.500000
740250000,0.500000,1.500000,2.500000
741464899,0.500000,1.500000,2.500000
743413500,0.500000,1.500000,2.500000
746967799,0.500000,1.500000,2.500000
750909800,0.500000,1.500000,2.500000
752131100,0.500000,1.500000,2.500000
756570899,0.500000,1.500000,2.500000
757680900,0.500000,1.500000,2.500000
759730899,0.500000,1.500000,2.500000
763667100,0.500000,1.500000,2.500000
765132200,0.500000,1.500000,2.500000
767238399,0.500000,1.500000,2.500000
773180899,0.500000,1.500000,2.500000
779971700,0.500000,1.500000,2.500000
782180199,0.500000,1.500000,2.500000
783429299,0.500000,1.500000,2.500000
790655099,0.500000,1.500000,2.500000
792155999,0.500000,1.500000,2.500000
794527300,0.500000,1.500000,2.500000
798898799,0.500000,1.500000,2.500000
800378799,0.500000,1.500000,2.500000
804753800,0.500000,1.500000,2.500000
807664699,0.500000,1.500000,2.500000
813577200,0.500000,1.500000,2.500000
814915900,0.500000,1.500000,2.500000
816462599,0.500000,1.500000,2.500000
818736900,0.500000,1.500000,2.500000
822967100,0.500000,1.500000,2.500000
830404799,0.500000,1.500000,2.500000
833506800,0.500000,1.500000,2.500000
834751399,0.500000,1.500000,2.500000
844734899,0.500000,1.500000,2.500000
846006499,0.500000,1.500000,2.500000
852525800,0.500000,1.500000,2.500000
853988999,0.500000,1.500000,2.500000
856458299,0.500000,1.500000,2.500000
862819199,0.500000,1.500000,2.500000
864329700,0.500000,1.500000,2.500000
867819300,0.500000,1.500000,2.500000
872723499,0.500000,1.500000,2.500000
880104999,0.500000,1.500000,2.500000
881616899,0.500000,1.500000,2.500000
888738900,0.500000,1.500000,2.500000
890091200,0.500000,1.500000,2.500000
891659000,0.500000,1.500000,2.500000
893289699,0.500000,1.500000,2.500000
895070400,0.500000,1.500000,2.500000
902421999,0.500000,1.500000,2.500000
903820799,0.500000,1.500000,2.500000
905526499,0.500000,1.500000,2.500000
908685199,0.500000,1.500000,2.500000
910437599,0.500000,1.500000,2.500000
915497599,0.500000,1.500000,2.500000
916591799,0.500000,1.500000,2.500000
918483200,0.500000,1.500000,2.500000
922530999,0.500000,1.500000,2.500000
930404699,0.500000,1.500000,2.500000
934582699,0.500000,1.500000,2.500000
935733899,0.500000,1.500000,2.500000
938751399,0.500000,1.500000,2.500000
939850700,0.500000,1.500000,2.500000
943382199,0.500000,1.500000,2.500000
948804400,0.500000,1.500000,2.500000
955485500,0.500000,1.500000,2.500000
956618600,0.500000,1.500000,2.500000
958217499,0.500000,1.500000,2.500000
960037899,0.500000,1.500000,2.500000
961416999,0.500000,1.500000,2.500000
965014900,0.500000,1.500000,2.500000
969338700,0.500000,1.500000,2.500000
972195000,0.500000,1.500000,2.500000
973442900,0.500000,1.500000,2.500000
975176300,0.500000,1.500000,2.500000
976788699,0.500000,1.500000,2.500000
978408000,0.500000,1.500000,2.500000
980237299,0.500000,1.500000,2.500000
981378600,0.500000,1.500000,2.500000
985304100,0.500000,1.500000,2.500000
986455199,0.500000,1.500000,2.500000
988219099,0.500000,1.500000,2.500000
990942500,0.500000,1.500000,2.500000
997972299,0.500000,1.500000,2.500000
1004477900,0.500000,1.500000,2.500000
1005656799,0.500000,1.500000,2.500000
1015093699,0.500000,1.500000,2.500000
1017842699,0.500000,1.500000,2.500000
1018952599,0.500000,1.500000,2.500000
1025801199,0.500000,1.500000,2.500000
