t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
155800,0.500000,1.500000,2.500000
170400,0.500000,1.500000,2.500000
3066300,0.500000,1.500000,2.500000
3085200,0.500000,1.500000,2.500000
3561200,0.500000,1.500000,2.500000
8698900,0.500000,1.500000,2.500000
8718400,0.500000,1.500000,2.500000
23021700,0.500000,1.500000,2.500000
24186700,0.500000,1.500000,2.500000
24260700,0.500000,1.500000,2.500000
24271900,0.500000,1.500000,2.500000
28465500,0.500000,1.500000,2.500000
28491600,0.500000,1.500000,2.500000
28561000,0.500000,1.500000,2.500000
28565300,0.500000,1.500000,2.500000
29188000,0.500000,1.500000,2.500000
29524700,0.500000,1.500000,2.500000
31954500,0.500000,1.500000,2.500000
33444800,0.500000,1.500000,2.500000
35050300,0.500000,1.500000,2.500000
36927100,0.500000,1.500000,2.500000
38254800,0.500000,1.500000,2.500000
39908000,0.500000,1.500000,2.500000
41440400,0.500000,1.500000,2.500000
43045100,0.500000,1.500000,2.500000
44718700,0.500000,1.500000,2.500000
46343500,0.500000,1.500000,2.500000
48412800,0.500000,1.500000,2.500000
49403000,0.500000,1.500000,2.500000
51278800,0.500000,1.500000,2.500000
55426900,0.500000,1.500000,2.500000
60304500,0.500000,1.500000,2.500000
67530400,0.500000,1.500000,2.500000
68532900,0.500000,1.500000,2.500000
68554400,0.500000,1.500000,2.500000
68558500,0.500000,1.500000,2.500000
71134100,0.500000,1.500000,2.500000
71145400,0.500000,1.500000,2.500000
71210500,0.500000,1.500000,2.500000
71355600,0.500000,1.500000,2.500000
72327900,0.500000,1.500000,2.500000
74172700,0.500000,1.500000,2.500000
75405500,0.500000,1.500000,2.500000
76928300,0.500000,1.500000,2.500000
78512200,0.500000,1.500000,2.500000
80403000,0.500000,1.500000,2.500000
81808700,0.500000,1.500000,2.500000
83334300,0.500000,1.500000,2.500000
84839600,0.500000,1.500000,2.500000
86453800,0.500000,1.500000,2.500000
88264400,0.500000,1.500000,2.500000
89602700,0.500000,1.500000,2.500000
91230700,0.500000,1.500000,2.500000
92874200,0.500000,1.500000,2.500000
94788800,0.500000,1.500000,2.500000
96347500,0.500000,1.500000,2.500000
97428800,0.500000,1.500000,2.500000
98938500,0.500000,1.500000,2.500000
101792900,0.500000,1.500000,2.500000
109375900,0.500000,1.500000,2.500000
109385600,0.500000,1.500000,2.500000
110808000,0.500000,1.500000,2.500000
112826200,0.500000,1.500000,2.500000
112834900,0.500000,1.500000,2.500000
112842100,0.500000,1.500000,2.500000
113379500,0.500000,1.500000,2.500000
113929800,0.500000,1.500000,2.500000
115520400,0.500000,1.500000,2.500000
117116400,0.500000,1.500000,2.500000
118926800,0.500000,1.500000,2.500000
120979100,0.500000,1.500000,2.500000
122580100,0.500000,1.500000,2.500000
124103200,0.500000,1.500000,2.500000
125901700,0.500000,1.500000,2.500000
127960000,0.500000,1.500000,2.500000
129292200,0.500000,1.500000,2.500000
130731100,0.500000,1.500000,2.500000
132304800,0.500000,1.500000,2.500000
133846000,0.500000,1.500000,2.500000
135849800,0.500000,1.500000,2.500000
137102800,0.500000,1.500000,2.500000
138690100,0.500000,1.500000,2.500000
140261400,0.500000,1.500000,2.500000
142129600,0.500000,1.500000,2.500000
143611600,0.500000,1.500000,2.500000
145120200,0.500000,1.500000,2.500000
152367800,0.500000,1.500000,2.500000
152375000,0.500000,1.500000,2.500000
154432600,0.500000,1.500000,2.500000
154439100,0.500000,1.500000,2.500000
154496400,0.500000,1.500000,2.500000
155465800,0.500000,1.500000,2.500000
157181700,0.500000,1.500000,2.500000
158762700,0.500000,1.500000,2.500000
160638600,0.500000,1.500000,2.500000
162039200,0.500000,1.500000,2.500000
