t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
25000,0.500000,1.500000,2.500000
34400,0.500000,1.500000,2.500000
39400,0.500000,1.500000,2.500000
136900,0.500000,1.500000,2.500000
142400,0.500000,1.500000,2.500000
146200,0.500000,1.500000,2.500000
149400,0.500000,1.500000,2.500000
153200,0.500000,1.500000,2.500000
157600,0.500000,1.500000,2.500000
160700,0.500000,1.500000,2.500000
163900,0.500000,1.500000,2.500000
167700,0.500000,1.500000,2.500000
170700,0.500000,1.500000,2.500000
1086000,0.500000,1.500000,2.500000
1098700,0.500000,1.500000,2.500000
19587800,0.500000,1.500000,2.500000
19620600,0.500000,1.500000,2.500000
21760000,0.500000,1.500000,2.500000
21807300,0.500000,1.500000,2.500000
21835800,0.500000,1.500000,2.500000
21841300,0.500000,1.500000,2.500000
21860700,0.500000,1.500000,2.500000
21865500,0.500000,1.500000,2.500000
22699300,0.500000,1.500000,2.500000
23359800,0.500000,1.500000,2.500000
24936200,0.500000,1.500000,2.500000
26924300,0.500000,1.500000,2.500000
36142400,0.500000,1.500000,2.500000
36160500,0.500000,1.500000,2.500000
44914600,0.500000,1.500000,2.500000
45929600,0.500000,1.500000,2.500000
45937800,0.500000,1.500000,2.500000
48553400,0.500000,1.500000,2.500000
48565100,0.500000,1.500000,2.500000
48569900,0.500000,1.500000,2.500000
48815200,0.500000,1.500000,2.500000
50022300,0.500000,1.500000,2.500000
51846100,0.500000,1.500000,2.500000
53444700,0.500000,1.500000,2.500000
55328800,0.500000,1.500000,2.500000
57160200,0.500000,1.500000,2.500000
58971100,0.500000,1.500000,2.500000
60902100,0.500000,1.500000,2.500000
62168600,0.500000,1.500000,2.500000
63694500,0.500000,1.500000,2.500000
65460600,0.500000,1.500000,2.500000
67154700,0.500000,1.500000,2.500000
69671600,0.500000,1.500000,2.500000
71146500,0.500000,1.500000,2.500000
72651000,0.500000,1.500000,2.500000
74179100,0.500000,1.500000,2.500000
77330500,0.500000,1.500000,2.500000
89158900,0.500000,1.500000,2.500000
89177700,0.500000,1.500000,2.500000
92210500,0.500000,1.500000,2.500000
92222800,0.500000,1.500000,2.500000
92318500,0.500000,1.500000,2.500000
93597300,0.500000,1.500000,2.500000
95217900,0.500000,1.500000,2.500000
96869800,0.500000,1.500000,2.500000
98475200,0.500000,1.500000,2.500000
100760700,0.500000,1.500000,2.500000
102174200,0.500000,1.500000,2.500000
103676700,0.500000,1.500000,2.500000
106020100,0.500000,1.500000,2.500000
108548800,0.500000,1.500000,2.500000
109024400,0.500000,1.500000,2.500000
110603800,0.500000,1.500000,2.500000
112275200,0.500000,1.500000,2.500000
113808300,0.500000,1.500000,2.500000
114949700,0.500000,1.500000,2.500000
117238300,0.500000,1.500000,2.500000
118295000,0.500000,1.500000,2.500000
120131500,0.500000,1.500000,2.500000
122818800,0.500000,1.500000,2.500000
133173500,0.500000,1.500000,2.500000
133195100,0.500000,1.500000,2.500000
136498700,0.500000,1.500000,2.500000
136513100,0.500000,1.500000,2.500000
136517700,0.500000,1.500000,2.500000
136881400,0.500000,1.500000,2.500000
137638400,0.500000,1.500000,2.500000
139273500,0.500000,1.500000,2.500000
140885900,0.500000,1.500000,2.500000
142066000,0.500000,1.500000,2.500000
144211300,0.500000,1.500000,2.500000
145778500,0.500000,1.500000,2.500000
147885900,0.500000,1.500000,2.500000
148890300,0.500000,1.500000,2.500000
150819500,0.500000,1.500000,2.500000
151994000,0.500000,1.500000,2.500000
154950500,0.500000,1.500000,2.500000
154978200,0.500000,1.500000,2.500000
156676000,0.500000,1.500000,2.500000
158384000,0.500000,1.500000,2.500000
159860100,0.500000,1.500000,2.500000
161378300,0.500000,1.500000,2.500000
163273300,0.500000,1.500000,2.500000
164487300,0.500000,1.500000,2.500000
166142000,0.500000,1.500000,2.500000
167697500,0.500000,1.500000,2.500000
173523500,0.500000,1.500000,2.500000
181605500,0.500000,1.500000,2.500000
181621500,0.500000,1.500000,2.500000
185524400,0.500000,1.500000,2.500000
185544200,0.500000,1.500000,2.500000
185548700,0.500000,1.500000,2.500000
185985800,0.500000,1.500000,2.500000
187063500,0.500000,1.500000,2.500000
188725100,0.500000,1.500000,2.500000
190468800,0.500000,1.500000,2.500000
192118400,0.500000,1.500000,2.500000
193848500,0.500000,1.500000,2.500000
195063900,0.500000,1.500000,2.500000
196723400,0.500000,1.500000,2.500000
198407600,0.500000,1.500000,2.500000
201431700,0.500000,1.500000,2.500000
202028200,0.500000,1.500000,2.500000
203651500,0.500000,1.500000,2.500000
205344800,0.500000,1.500000,2.500000
207012900,0.500000,1.500000,2.500000
208674400,0.500000,1.500000,2.500000
210632400,0.500000,1.500000,2.500000
211748100,0.500000,1.500000,2.500000
213253900,0.500000,1.500000,2.500000
218367700,0.500000,1.500000,2.500000
218381400,0.500000,1.500000,2.500000
230840400,0.500000,1.500000,2.500000
230865300,0.500000,1.500000,2.500000
230869800,0.500000,1.500000,2.500000
237523300,0.500000,1.500000,2.500000
237547600,0.500000,1.500000,2.500000
237552800,0.500000,1.500000,2.500000
237784700,0.500000,1.500000,2.500000
238117600,0.500000,1.500000,2.500000
239743500,0.500000,1.500000,2.500000
241308500,0.500000,1.500000,2.500000
243148400,0.500000,1.500000,2.500000
244340400,0.500000,1.500000,2.500000
246213400,0.500000,1.500000,2.500000
247765700,0.500000,1.500000,2.500000
249169500,0.500000,1.500000,2.500000
251416600,0.500000,1.500000,2.500000
252444200,0.500000,1.500000,2.500000
255153700,0.500000,1.500000,2.500000
256878500,0.500000,1.500000,2.500000
258656400,0.500000,1.500000,2.500000
259941200,0.500000,1.500000,2.500000
261695400,0.500000,1.500000,2.500000
268069700,0.500000,1.500000,2.500000
278698700,0.500000,1.500000,2.500000
278721500,0.500000,1.500000,2.500000
279450300,0.500000,1.500000,2.500000
286969700,0.500000,1.500000,2.500000
286990500,0.500000,1.500000,2.500000
286995000,0.500000,1.500000,2.500000
287808600,0.500000,1.500000,2.500000
288066700,0.500000,1.500000,2.500000
289974700,0.500000,1.500000,2.500000
291461800,0.500000,1.500000,2.500000
294126700,0.500000,1.500000,2.500000
295481600,0.500000,1.500000,2.500000
296076500,0.500000,1.500000,2.500000
297746500,0.500000,1.500000,2.500000
299832200,0.500000,1.500000,2.500000
301110700,0.500000,1.500000,2.500000
302558400,0.500000,1.500000,2.500000
304194400,0.500000,1.500000,2.500000
305698900,0.500000,1.500000,2.500000
307487000,0.500000,1.500000,2.500000
313311700,0.500000,1.500000,2.500000
327174400,0.500000,1.500000,2.500000
327201500,0.500000,1.500000,2.500000
332626200,0.500000,1.500000,2.500000
332645500,0.500000,1.500000,2.500000
332650600,0.500000,1.500000,2.500000
332655300,0.500000,1.500000,2.500000
333488300,0.500000,1.500000,2.500000
336067500,0.500000,1.500000,2.500000
336129400,0.500000,1.500000,2.500000
337452400,0.500000,1.500000,2.500000
339465400,0.500000,1.500000,2.500000
341351400,0.500000,1.500000,2.500000
342047100,0.500000,1.500000,2.500000
343615200,0.500000,1.500000,2.500000
345286600,0.500000,1.500000,2.500000
347502800,0.500000,1.500000,2.500000
348598400,0.500000,1.500000,2.500000
350496700,0.500000,1.500000,2.500000
353089000,0.500000,1.500000,2.500000
358162100,0.500000,1.500000,2.500000
360499000,0.500000,1.500000,2.500000
373605000,0.500000,1.500000,2.500000
373626300,0.500000,1.500000,2.500000
373631600,0.500000,1.500000,2.500000
380299500,0.500000,1.500000,2.500000
380383500,0.500000,1.500000,2.500000
380389800,0.500000,1.500000,2.500000
380888300,0.500000,1.500000,2.500000
382058000,0.500000,1.500000,2.500000
384120900,0.500000,1.500000,2.500000
384826600,0.500000,1.500000,2.500000
388359600,0.500000,1.500000,2.500000
388373700,0.500000,1.500000,2.500000
389327100,0.500000,1.500000,2.500000
391500800,0.500000,1.500000,2.500000
